Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
25;729;1;425;253;425;1;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;1;1;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;1;1;425
539;730;1;425;253;425;11;11;21;11;11;21;11;21;21;21;21;21;31;11;11;11;11;11;11;11;11;11;11;11;11;11;11;21;11;11;11;21;11;11;11;31;21;1;11;21;11;21;11;11;21;11;11;11;11;11;11;21;31;31;11;11;21;11;11;11;11;11;31;11;31;41;11;41;425
623;731;1;425;253;425;11;1;21;21;21;11;1;21;21;11;11;11;21;11;11;21;1;21;1;11;21;11;1;31;11;1;11;1;11;31;1;11;1;41;11;21;11;21;-9;11;1;1;1;1;11;11;11;1;11;21;1;1;11;11;11;1;1;1;21;31;11;1;1;1;11;21;11;11;425
636;732;1;425;253;425;11;11;21;31;11;21;31;21;31;31;11;11;31;1;11;1;11;11;1;21;11;1;11;21;11;1;11;11;1;21;1;11;1;31;11;21;31;21;-9;1;21;21;1;1;1;1;21;11;1;11;1;11;11;21;11;11;1;1;21;11;21;11;1;21;1;11;11;21;425
757;733;1;425;253;425;21;11;11;1;21;1;11;11;21;11;11;11;11;11;1;11;1;21;11;11;1;11;11;1;1;1;11;11;11;21;11;1;11;31;21;11;1;21;1;11;1;1;1;1;11;11;1;21;1;1;11;11;11;21;11;1;11;1;11;21;1;1;11;1;11;-9;11;21;425
1089;734;1;425;253;425;21;1;21;11;11;1;11;11;31;11;11;1;11;1;11;1;1;11;11;11;11;11;11;1;1;11;1;1;21;11;1;1;11;21;11;21;1;11;-9;1;1;1;1;11;11;11;1;11;11;31;1;11;21;11;21;21;11;21;21;21;11;1;11;1;1;1;11;21;425
1206;735;1;425;253;425;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;11;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;31;425
1296;736;1;425;253;425;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;11;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;11;11;1;1;1;1;1;11;11;41;425
1348;737;1;425;253;425;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;11;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;41;425
1606;738;1;425;253;425;21;11;11;11;11;11;11;21;31;21;11;11;11;11;1;21;1;1;1;31;1;21;1;21;11;31;11;1;1;31;1;21;1;21;21;11;1;21;1;1;11;1;11;1;1;1;21;11;21;21;11;1;21;11;31;21;21;31;41;11;1;11;21;1;11;11;11;41;425
1652;739;1;425;253;425;11;1;11;1;1;11;1;21;31;11;21;1;11;11;21;11;11;11;1;11;11;1;31;1;1;1;1;21;11;11;11;1;-9;31;11;11;11;41;1;1;11;1;21;11;1;11;11;11;1;1;11;11;11;31;21;31;21;31;31;41;21;1;11;11;1;31;21;51;425
195;740;1;430;253;430;21;21;11;1;21;1;1;11;21;31;11;1;11;11;11;1;41;11;21;11;11;1;1;1;21;1;21;11;1;31;11;21;1;31;1;21;1;21;11;11;1;1;11;1;1;1;1;1;11;1;1;1;1;21;31;11;1;1;11;11;1;11;11;1;11;11;1;1;430
306;741;1;430;253;430;21;21;31;21;11;11;11;11;41;31;21;31;31;21;11;1;21;21;11;21;1;1;21;11;21;1;21;31;1;11;21;1;1;11;21;21;1;21;11;11;1;11;11;21;21;21;11;1;11;1;11;21;1;21;11;21;11;31;11;21;11;31;11;21;51;21;31;21;430
364;742;1;430;253;430;21;21;11;11;1;11;1;21;41;21;11;1;31;31;21;1;21;1;1;11;1;1;21;1;1;21;1;1;11;21;1;11;1;31;11;21;31;31;-9;1;11;21;11;1;11;11;11;1;1;1;11;1;1;1;11;21;11;21;1;11;1;21;21;31;11;1;21;1;430
534;743;1;430;253;430;11;11;31;11;11;21;1;11;41;41;11;1;11;1;1;1;11;1;21;11;1;1;1;11;1;21;1;11;1;11;1;11;1;21;11;21;31;21;1;21;1;11;11;1;21;11;1;1;1;21;1;11;31;31;11;1;1;1;11;11;1;1;21;1;11;31;11;11;430
1073;744;1;430;253;430;21;1;11;11;11;1;11;11;31;11;11;1;11;1;11;1;1;11;11;11;1;1;21;1;1;11;1;1;21;11;1;1;11;21;11;21;1;11;-9;1;1;1;1;11;11;11;1;11;11;21;1;11;21;11;21;21;1;11;21;21;11;1;11;1;1;1;11;21;430
1266;745;1;430;253;430;11;11;21;1;1;1;1;11;31;11;21;21;21;11;11;21;11;1;11;21;1;1;11;11;21;11;21;11;1;21;11;11;1;31;11;11;1;31;-9;1;1;1;1;11;11;1;11;21;1;11;1;1;21;21;21;21;11;1;31;21;11;1;11;1;1;1;11;31;430
115;746;1;435;253;435;21;1;11;11;1;1;11;21;51;11;21;1;11;21;11;1;11;1;1;31;31;1;1;1;31;31;21;11;1;21;21;1;21;31;1;31;1;41;21;1;21;1;21;1;1;1;1;21;11;1;11;11;1;21;11;21;1;1;1;31;1;1;1;31;21;1;1;21;435
196;747;1;435;253;435;31;21;11;1;1;1;1;21;21;31;11;11;11;11;11;1;21;11;21;11;11;1;1;11;11;1;31;11;11;21;21;11;1;41;1;31;1;11;1;1;1;1;11;1;11;-9;11;1;11;11;1;1;1;21;31;1;1;1;11;11;1;11;1;1;11;31;11;1;435
755;748;1;435;253;435;21;11;11;11;11;1;11;11;31;11;11;1;21;1;1;11;1;41;31;21;1;1;1;1;1;1;31;11;31;21;21;1;11;41;21;11;11;21;11;21;11;1;11;11;11;1;1;21;1;1;21;11;11;11;21;-9;11;1;21;21;1;11;11;1;21;-9;11;21;435
1027;749;1;435;253;435;21;11;21;1;11;1;11;21;31;21;21;11;21;11;1;21;11;21;11;21;11;1;1;21;1;1;11;1;11;21;11;1;1;21;11;21;11;11;1;11;1;-9;21;11;1;1;11;21;1;1;11;11;11;11;11;11;11;21;21;21;11;1;1;11;11;11;21;1;435
1246;750;1;435;253;435;11;11;21;1;1;1;1;11;31;11;21;21;21;11;11;21;11;1;11;21;1;1;11;11;21;11;21;11;1;21;11;11;1;31;11;11;1;31;-9;1;1;1;1;11;11;1;11;21;1;21;1;1;21;21;21;21;11;1;31;21;11;1;11;1;1;1;11;21;435
1898;751;1;435;253;435;31;11;31;21;11;1;21;31;41;11;11;11;11;11;11;1;21;11;1;31;1;11;1;21;1;1;1;1;1;21;11;11;11;31;21;21;1;21;-9;11;11;-9;11;1;21;11;11;31;1;1;1;21;11;21;21;21;21;21;21;11;-9;1;1;1;1;21;21;31;435
189;752;1;440;253;440;1;11;31;11;21;1;1;11;51;21;11;1;11;1;11;11;21;11;11;11;1;1;31;21;11;1;11;31;1;21;21;11;1;21;41;21;1;21;-9;1;1;-9;21;1;11;1;11;1;11;1;1;1;1;11;21;11;31;1;1;21;11;11;11;1;1;11;11;11;440
431;753;1;440;253;440;11;1;11;1;1;11;1;11;21;11;11;1;11;1;1;1;1;11;1;11;1;1;1;1;11;1;1;1;1;11;1;1;1;21;21;11;11;21;1;11;1;1;21;1;1;1;1;1;1;1;1;1;1;11;21;1;1;1;1;11;1;1;11;1;-9;11;11;1;440
432;754;1;440;253;440;11;1;11;1;1;11;1;11;21;11;11;1;11;1;1;1;1;11;1;11;11;1;1;1;1;1;1;1;1;11;1;1;1;21;21;11;21;21;1;11;1;1;1;1;1;11;1;1;1;1;1;1;1;11;11;1;1;1;1;11;1;1;1;1;1;11;11;1;440
1021;755;1;440;253;440;21;11;11;1;11;11;11;31;21;21;11;1;31;11;1;31;11;41;11;11;31;1;1;21;1;1;21;1;11;11;11;1;1;21;11;31;1;21;11;1;1;-9;21;1;11;1;11;31;1;1;11;11;11;1;11;11;31;31;21;31;11;1;1;11;1;21;21;1;440
1075;756;1;440;253;440;11;1;41;21;1;1;1;21;31;21;21;11;11;11;1;1;1;21;1;11;21;21;1;1;1;1;11;11;31;11;1;11;1;31;11;21;1;21;1;21;11;11;1;1;1;31;1;11;11;41;1;11;11;11;11;31;21;31;21;11;1;1;1;1;1;-9;11;21;440
1476;757;1;440;253;440;31;1;11;1;1;1;21;11;31;11;31;1;11;1;1;1;1;1;31;21;1;1;1;11;1;1;11;21;1;21;21;1;1;21;11;31;11;21;-9;1;11;1;1;11;1;1;21;1;1;11;11;31;21;11;21;41;1;11;11;21;1;1;21;21;1;11;11;51;440
1655;758;1;440;253;440;11;21;21;11;11;1;11;21;31;21;31;1;21;11;21;21;21;21;11;21;11;1;21;11;1;11;11;21;11;21;21;21;21;21;21;21;11;31;11;1;21;11;21;11;11;11;21;11;1;11;11;21;21;31;21;41;21;21;41;21;21;21;11;11;21;31;31;41;440
31;759;1;445;253;445;11;11;21;11;11;21;21;31;21;31;31;21;11;11;21;21;21;21;11;31;11;21;21;21;11;11;21;11;11;21;21;21;11;21;21;21;21;21;1;21;11;21;21;11;11;11;21;11;11;21;21;21;21;21;21;11;21;11;21;11;11;21;21;11;21;11;11;11;445
117;760;1;445;253;445;21;1;11;31;1;1;11;31;31;11;11;11;41;1;11;11;41;1;1;21;11;1;1;1;31;21;11;1;1;21;21;1;11;31;11;21;1;21;1;1;21;-9;31;1;1;21;1;31;11;1;1;21;11;21;11;11;11;1;1;11;1;1;1;11;11;1;1;11;445
121;761;1;445;253;445;21;11;11;21;11;11;21;21;41;11;21;21;31;21;11;11;21;1;11;31;11;21;11;11;31;11;11;21;11;11;21;31;11;41;11;11;1;31;11;1;21;11;31;11;1;11;11;31;11;11;21;11;11;11;21;21;21;11;1;21;1;11;11;31;11;11;21;31;445
405;762;1;445;253;445;11;1;11;11;11;21;11;21;31;11;11;1;11;21;11;1;11;31;1;11;31;1;1;1;21;11;11;11;1;11;21;1;11;21;31;11;31;21;1;21;21;-9;41;1;1;31;1;11;11;11;11;1;1;11;31;1;1;11;1;11;1;1;31;1;1;21;11;1;445
620;763;1;445;253;445;11;11;31;31;11;21;31;21;31;41;11;11;41;1;11;1;11;11;1;11;11;1;11;31;11;1;11;11;1;21;1;11;1;41;11;31;31;21;-9;1;31;21;1;1;1;1;21;1;1;11;1;11;11;11;11;21;1;1;21;11;21;11;1;11;1;11;11;21;445
1012;764;1;445;253;445;21;1;11;1;11;1;11;1;41;21;21;21;21;11;1;31;1;1;11;21;1;21;1;31;1;1;1;21;1;31;21;11;1;21;11;21;1;11;1;1;11;-9;11;21;1;1;1;11;1;1;1;21;11;11;11;21;1;11;21;21;1;11;1;11;11;1;11;1;445
1076;765;1;445;253;445;21;1;11;1;1;1;1;11;31;21;11;1;21;1;11;1;1;11;21;11;1;1;1;-9;11;11;1;1;11;11;11;1;1;21;21;21;11;11;11;1;11;1;1;11;11;11;1;11;11;11;1;1;11;11;11;21;1;1;21;21;1;1;1;1;1;-9;31;1;445
363;766;1;450;253;450;11;21;11;11;1;21;1;21;41;21;11;1;31;31;21;1;21;1;1;11;1;1;31;1;1;11;1;1;11;21;1;11;1;31;11;31;31;31;-9;1;11;31;11;1;1;11;1;1;1;1;11;1;1;1;11;21;11;21;1;11;1;21;21;31;11;1;11;1;450
1648;767;1;450;253;450;11;1;11;1;1;1;1;31;41;11;41;1;21;1;11;11;1;21;11;11;21;1;11;1;1;1;1;21;1;11;11;21;1;21;11;11;11;31;1;1;1;1;11;1;1;11;11;11;1;1;11;1;21;21;21;21;1;31;31;31;1;1;21;11;1;31;21;41;450
1994;768;1;450;253;450;21;1;31;21;31;11;1;11;41;11;1;21;21;11;1;21;21;11;1;21;21;31;1;21;1;1;1;11;1;31;1;11;1;21;31;31;1;11;-9;31;11;-9;11;11;11;1;1;1;1;11;1;1;21;11;11;31;21;31;21;21;11;1;11;1;1;21;11;51;450
118;769;1;455;253;455;11;21;11;11;11;1;1;11;31;11;11;11;11;11;1;11;11;1;21;21;1;11;21;21;11;1;1;11;1;1;21;21;1;41;11;1;1;11;11;1;11;21;11;1;1;1;11;11;1;11;11;1;1;11;21;1;21;21;1;11;1;11;11;21;1;11;21;31;455
538;770;1;455;253;455;11;1;11;11;11;1;1;11;31;21;11;11;21;1;1;1;1;11;1;21;11;1;21;1;1;11;11;31;21;11;1;1;1;31;31;21;11;21;1;11;21;-9;1;1;11;1;1;1;21;1;1;1;71;21;21;1;1;1;21;31;1;1;11;11;21;1;31;1;455
702;771;1;455;253;455;41;1;11;1;21;11;1;41;31;21;21;11;11;31;1;11;1;1;21;31;1;11;11;1;11;1;1;1;11;11;11;1;21;21;11;11;1;11;1;1;1;11;31;1;31;21;1;1;1;11;21;11;41;11;21;1;11;1;31;11;1;11;21;1;11;11;11;11;455
959;772;1;455;253;455;31;1;31;11;1;21;21;11;31;11;11;21;11;1;1;1;11;1;11;11;31;1;1;11;21;11;11;11;1;11;31;1;31;11;21;11;1;31;-9;21;1;1;11;1;1;21;1;1;1;1;31;1;11;11;31;31;11;11;21;11;1;1;1;11;21;1;21;21;455
960;773;1;455;253;455;11;11;11;11;1;21;1;31;31;21;11;-9;11;21;11;1;1;1;1;21;11;21;11;1;1;1;11;1;41;21;31;31;21;41;1;11;1;21;1;1;11;-9;21;11;11;11;21;11;1;1;11;1;21;31;11;31;21;1;21;11;1;21;21;11;11;1;11;31;455
1959;774;1;455;253;455;11;1;1;1;21;1;1;41;31;11;11;21;11;1;31;1;21;1;31;31;11;31;1;1;1;11;1;1;1;21;21;11;1;11;11;11;1;31;11;1;1;1;11;11;11;11;1;1;11;1;11;1;11;11;1;31;31;41;31;11;-9;1;11;21;1;31;11;51;455
337;775;1;460;253;460;11;21;11;11;1;21;1;21;41;21;11;1;31;41;21;1;21;1;1;11;1;1;31;1;1;21;1;1;11;21;1;11;1;31;11;31;31;31;-9;1;11;31;11;1;1;11;1;1;1;1;11;1;1;1;11;21;11;21;1;11;1;21;21;31;11;1;11;1;460
813;776;1;460;253;460;11;11;21;31;1;11;21;21;31;21;31;1;11;1;1;1;11;21;21;21;1;1;1;1;1;1;1;11;21;21;1;1;11;21;11;11;31;21;-9;1;11;1;1;1;11;11;1;1;21;11;1;31;11;11;11;61;11;11;31;21;1;21;71;31;21;31;21;21;460
1025;777;1;460;253;460;11;31;41;1;11;1;11;21;21;31;11;11;21;11;1;31;11;1;11;21;1;1;1;31;1;1;21;1;21;21;21;1;1;21;11;11;11;21;11;11;1;-9;11;1;11;11;21;21;1;11;31;11;11;1;11;11;31;31;21;31;11;1;1;1;11;21;31;1;460
1211;778;1;460;253;460;11;1;11;1;1;1;-9;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;11;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;11;11;1;1;1;1;1;-9;11;41;460
1298;779;1;460;253;460;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;11;11;11;1;11;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;11;11;1;1;1;1;1;11;11;31;460
1445;780;1;460;253;460;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;-9;11;1;1;1;1;1;1;1;1;-9;11;1;1;1;21;11;11;1;21;-9;1;-9;-9;1;1;1;1;1;1;1;1;-9;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;460
1703;781;1;460;253;460;11;11;21;31;1;21;21;11;31;11;21;21;11;1;11;21;11;1;31;11;1;11;11;1;31;21;1;1;1;11;21;1;1;31;31;1;1;21;11;21;1;-9;21;11;1;1;11;1;11;21;11;1;21;11;11;31;11;21;51;11;-9;11;1;1;11;11;11;51;460
1848;782;1;460;253;460;11;1;11;21;1;21;11;1;41;11;11;1;11;1;1;21;11;11;1;21;1;1;21;21;1;1;1;1;11;11;11;31;1;41;11;11;1;21;-9;21;11;-9;1;1;41;1;11;1;21;1;31;1;21;11;21;31;41;31;21;31;1;1;31;11;1;1;31;51;460
1895;783;1;460;253;460;31;1;41;1;11;1;31;11;41;11;21;1;11;21;21;1;11;21;1;31;1;1;1;11;1;1;1;1;1;21;31;1;1;31;31;11;1;21;-9;1;21;-9;1;1;11;11;11;1;1;1;1;31;11;21;11;21;21;31;21;11;-9;1;1;1;1;21;21;51;460
1956;784;1;460;253;460;11;1;11;1;1;1;21;11;41;11;11;31;11;21;11;1;21;1;21;21;11;21;1;1;1;11;11;1;1;31;11;11;1;11;11;11;1;41;1;11;1;1;1;31;11;11;11;11;1;1;11;1;1;11;11;21;41;41;31;11;-9;1;11;1;11;21;11;41;460
128;785;1;465;253;465;11;11;41;11;1;1;11;31;51;11;31;21;31;21;11;1;21;1;1;31;21;11;1;11;1;21;21;21;1;31;11;41;11;31;11;1;11;31;11;31;21;11;11;1;21;21;1;11;11;1;11;11;11;11;21;31;11;1;21;11;1;11;1;41;11;11;11;31;465
435;786;1;465;253;465;11;1;11;1;1;11;1;11;21;11;11;1;11;11;1;1;1;11;1;11;11;1;1;1;11;11;1;1;1;11;11;1;1;21;21;11;11;21;1;11;11;1;11;1;1;11;1;1;1;1;1;1;1;11;21;1;1;1;1;11;1;1;11;1;1;11;11;1;465
1136;787;1;465;253;465;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;11;1;1;11;1;1;1;11;11;11;1;11;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;11;11;1;1;1;1;1;-9;11;11;465
1897;788;1;465;253;465;21;21;31;11;21;1;11;21;31;11;21;11;11;11;1;1;21;21;1;31;1;1;1;21;1;1;11;1;1;21;11;21;11;31;41;21;1;21;-9;1;21;-9;21;1;31;11;21;11;1;1;1;31;11;11;11;21;21;31;21;11;-9;1;11;1;1;11;11;31;465
114;789;1;470;253;470;11;31;11;1;11;1;31;11;31;11;11;21;31;11;1;1;21;1;21;21;1;11;11;11;31;1;1;11;11;11;11;21;1;41;1;1;1;21;1;1;11;-9;31;11;1;1;21;11;1;11;11;1;11;1;21;11;21;11;1;11;1;21;11;11;1;21;31;11;470
542;790;1;470;253;470;21;21;31;21;11;11;11;21;21;31;21;21;31;11;11;1;11;21;21;21;11;11;11;31;1;21;21;31;21;11;11;11;1;31;21;31;21;11;11;21;21;11;11;1;31;11;11;11;11;11;1;21;41;31;21;11;11;1;11;21;1;21;21;31;31;21;21;21;470
1077;791;1;470;253;470;11;1;11;1;21;11;1;21;41;11;11;1;11;1;11;11;11;11;1;11;11;11;11;1;11;1;11;1;1;1;21;11;1;21;1;11;1;21;1;1;11;-9;21;41;1;1;21;1;1;1;1;1;31;11;21;21;11;11;21;41;1;11;31;11;11;11;11;21;470
1339;792;1;470;253;470;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;51;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;470
1341;793;1;470;253;470;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;51;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;61;470
1342;794;1;470;253;470;11;11;11;11;1;31;1;21;41;21;11;1;11;1;21;11;1;11;1;11;1;11;1;21;11;1;1;21;1;31;11;1;1;41;11;11;1;31;11;11;1;-9;21;1;1;1;1;21;1;21;21;1;31;31;11;21;11;21;31;11;11;1;1;1;21;11;11;61;470
1419;795;1;470;253;470;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;-9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;470
116;796;1;475;253;475;21;21;11;11;11;11;21;11;31;11;11;31;31;21;1;1;1;1;1;21;1;11;11;21;11;1;1;21;11;1;11;11;1;31;1;1;1;11;1;1;11;21;11;11;1;1;1;21;11;11;11;1;1;11;31;1;21;11;1;11;1;11;11;21;1;11;11;31;475
188;797;1;475;253;475;1;1;31;11;21;11;11;11;41;21;11;1;11;1;1;11;21;21;1;11;31;41;11;11;21;1;11;11;1;11;21;11;11;21;21;1;1;41;-9;1;1;-9;1;1;21;1;1;1;1;1;1;1;1;11;41;11;1;1;1;11;11;11;1;1;11;31;11;11;475
1013;798;1;475;253;475;11;11;41;21;1;1;11;11;31;31;11;31;11;11;1;11;1;1;21;11;31;11;1;1;1;41;31;11;11;21;11;1;21;31;11;21;21;21;-9;1;1;-9;31;1;31;1;11;11;1;21;1;11;11;41;31;21;1;1;21;11;31;1;1;1;21;21;11;1;475
1017;799;1;475;253;475;11;31;21;1;21;31;11;11;31;11;11;31;21;21;31;11;11;11;31;11;31;21;1;1;31;11;21;1;21;21;11;1;1;21;11;31;11;21;-9;1;1;-9;31;1;11;1;11;21;11;21;1;11;21;41;41;21;1;11;21;21;1;1;11;1;11;11;11;1;475
1344;800;1;475;253;475;11;21;11;11;1;11;1;21;21;21;11;11;11;1;31;21;1;1;1;11;1;11;21;21;31;1;1;21;1;21;21;1;1;31;11;11;11;21;31;21;1;-9;21;1;21;1;21;1;1;21;21;1;31;11;11;21;11;21;41;1;1;1;1;1;11;11;11;51;475
1351;801;1;475;253;475;11;1;11;1;1;1;1;11;21;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;31;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;61;475
1650;802;1;475;253;475;11;1;11;1;11;1;1;11;31;11;21;1;21;11;11;11;31;11;11;11;21;1;11;1;1;1;1;11;1;11;11;11;11;21;11;11;21;41;11;1;1;11;11;11;1;31;11;1;1;1;11;11;21;11;11;31;1;31;41;21;21;1;21;21;1;21;11;51;475
298;803;1;480;253;480;11;11;41;1;21;1;11;21;21;21;31;31;11;11;21;1;11;11;11;11;1;1;11;1;11;1;11;31;11;11;31;1;1;21;21;11;1;21;1;1;1;1;1;21;11;21;1;1;1;1;11;1;1;31;11;31;1;11;21;21;1;31;11;1;31;11;31;11;480
407;804;1;480;253;480;11;1;11;21;11;1;11;21;21;31;21;1;41;21;11;1;11;11;1;11;11;1;21;1;21;11;11;11;21;11;31;1;11;31;31;11;31;41;1;31;21;-9;1;1;1;11;1;21;11;1;11;1;1;11;31;1;1;11;31;11;1;1;31;1;1;21;11;1;480
700;805;1;480;253;480;31;11;11;11;21;11;21;21;31;11;41;21;21;41;1;11;1;1;11;21;11;11;11;1;1;1;1;1;1;11;11;1;21;21;11;11;11;11;1;1;11;11;41;1;1;21;1;1;1;11;11;11;41;11;11;21;21;1;41;11;1;1;31;1;21;1;21;31;480
810;806;1;480;253;480;11;1;21;31;1;11;31;31;31;31;41;11;11;1;1;21;21;21;11;21;1;1;1;1;1;21;1;21;11;31;1;1;1;21;11;21;31;21;-9;1;1;21;11;1;11;11;1;11;1;11;1;11;11;11;31;21;1;11;21;21;11;21;21;11;21;1;11;21;480
1074;807;1;480;253;480;11;1;11;1;21;11;1;11;41;11;11;1;41;1;1;21;21;1;1;21;1;31;31;21;11;1;11;1;1;11;31;21;1;21;11;11;11;21;-9;21;11;-9;11;31;1;11;11;11;31;1;1;1;11;11;11;21;11;1;21;31;1;31;21;1;11;1;11;21;480
1137;808;1;480;253;480;1;1;21;11;31;1;21;21;41;11;31;21;31;1;1;1;1;11;1;11;31;1;1;11;21;1;21;11;11;11;1;21;1;21;11;1;1;21;1;1;1;1;1;11;1;1;1;1;21;1;11;1;11;11;11;31;11;21;21;11;1;21;11;11;1;-9;21;11;480
190;809;1;485;253;485;1;11;21;1;21;11;11;11;41;21;11;1;11;1;11;1;31;11;1;11;31;41;31;21;11;1;11;21;1;11;11;11;11;21;11;1;1;31;1;1;1;-9;1;1;21;1;11;1;11;21;1;1;1;11;11;11;11;1;1;11;1;11;21;1;11;31;1;31;485
1243;810;1;485;253;485;11;11;21;1;1;1;1;21;21;1;21;31;21;1;1;21;11;1;1;11;1;1;21;1;31;11;31;21;1;11;11;21;1;31;11;11;1;31;-9;1;1;1;1;31;11;1;21;11;1;1;1;1;21;11;11;21;11;1;31;21;21;1;11;1;11;1;11;51;485
1957;811;1;485;253;485;11;1;11;1;11;1;11;31;41;21;31;21;11;11;1;1;1;1;11;41;11;31;1;1;1;1;11;1;1;21;21;11;1;11;11;11;1;41;21;1;1;-9;11;21;21;21;21;11;11;1;11;1;11;11;11;31;31;41;41;11;-9;1;21;31;1;11;11;51;485
424;812;1;490;253;490;11;1;11;1;1;11;11;11;21;21;21;1;11;11;11;1;1;1;11;11;1;1;11;1;21;21;11;11;1;11;1;1;11;21;11;21;21;31;1;11;1;-9;1;11;1;21;1;11;11;11;11;1;1;11;21;1;1;1;21;11;1;1;1;1;1;1;11;1;490
701;813;1;490;253;490;31;11;11;1;11;1;21;31;31;21;41;1;11;11;1;11;1;1;21;31;1;11;11;1;11;1;21;1;1;11;1;1;21;21;11;11;21;11;1;1;11;1;21;1;21;11;1;1;1;11;11;11;31;11;21;1;1;1;31;11;1;21;1;1;21;1;21;31;490
1602;814;1;490;253;490;11;1;11;21;11;11;21;11;21;11;31;1;21;11;21;11;41;11;1;11;21;21;11;31;21;1;11;11;1;11;41;21;1;11;11;31;1;21;-9;31;1;1;1;1;11;1;21;1;11;1;11;11;11;21;11;21;1;21;41;31;11;1;1;1;21;11;11;31;490
1764;815;1;490;253;490;31;11;11;1;11;1;1;21;31;11;21;11;11;21;11;1;1;1;1;11;1;21;11;11;1;1;11;21;1;11;1;31;1;31;11;11;1;31;11;21;1;1;1;11;11;11;21;21;11;11;11;11;11;11;11;11;81;31;31;21;1;1;11;1;1;11;11;51;490
37;816;1;495;253;495;11;11;1;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;495
90;817;1;495;253;495;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;1;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;495
